Type data;tSchool;Schooljaar;Voorlopig definitief;Vak omschrijving;Aantal vak deelnemers;tCentraal examen;tSchoolexamen;tVerschilSeCe;Percentiel ce;Percentiel se;Percentiel sece
School;22. 13556-20AJ-000;23-24;Definitief;Geschiedenis;68;6800000;6500000;-300000;55;20;29
School;22. 13556-20AJ-000;23-24;Definitief;Economie;58;6200000;5700000;-500000;26;1;11
School;22. 13556-20AJ-000;23-24;Definitief;Natuurkunde;46;7100000;6900000;-200000;70;69;45
School;22. 13556-20AJ-000;23-24;Definitief;Wiskunde A;65;7100000;6700000;-400000;54;54;50
School;22. 13556-20AJ-000;23-24;Definitief;Wiskunde B;45;7400000;7000000;-400000;80;77;42
School;22. 13556-20AJ-000;23-24;Definitief;Scheikunde;53;7200000;6300000;-900000;80;6;5
School;22. 13556-20AJ-000;23-24;Definitief;Kunst (beeldende vormgeving);10;6800000;7400000;600000;34;37;50
School;22. 13556-20AJ-000;23-24;Definitief;Latijnse taal en cultuur;78;6300000;5900000;-400000;36;12;35
School;22. 13556-20AJ-000;23-24;Definitief;Griekse taal en cultuur;32;6700000;6400000;-300000;55;43;39
School;17. 42510-20BV-000;23-24;Definitief;Aardrijkskunde;50;6700000;6700000;0;50;60;52
School;17. 42510-20BV-000;23-24;Definitief;Tekenen;12;6700000;6800000;100000;7;7;64
School;17. 42510-20BV-000;23-24;Definitief;Filosofie;38;7400000;7400000;0;96;90;23
School;17. 42510-20BV-000;23-24;Definitief;Nederlandse taal en literatuur;137;6700000;6800000;100000;82;50;24
School;17. 42510-20BV-000;23-24;Definitief;Engelse taal en literatuur;138;7200000;7000000;-200000;50;35;32
School;17. 42510-20BV-000;23-24;Definitief;Franse taal en literatuur;12;6900000;6700000;-200000;29;20;35
School;17. 42510-20BV-000;23-24;Definitief;Duitse taal en literatuur;18;6800000;6900000;100000;21;50;85
School;17. 42510-20BV-000;23-24;Definitief;Biologie;93;6500000;6500000;0;24;32;67
School;17. 42510-20BV-000;23-24;Definitief;Geschiedenis;63;6900000;6700000;-200000;65;44;40
School;17. 42510-20BV-000;23-24;Definitief;Economie;44;6200000;6300000;100000;26;27;67
School;17. 42510-20BV-000;23-24;Definitief;Natuurkunde;91;6600000;6900000;300000;15;69;90
School;17. 42510-20BV-000;23-24;Definitief;Wiskunde A;66;7100000;6500000;-600000;54;26;36
School;17. 42510-20BV-000;23-24;Definitief;Wiskunde B;62;6800000;7000000;200000;27;77;86
School;17. 42510-20BV-000;23-24;Definitief;Wiskunde C;10;6100000;6600000;500000;60;75;70
School;17. 42510-20BV-000;23-24;Definitief;Scheikunde;93;6600000;6900000;300000;29;85;87
School;17. 42510-20BV-000;23-24;Definitief;Latijnse taal en cultuur;83;6500000;6300000;-200000;56;54;60
School;17. 42510-20BV-000;23-24;Definitief;Griekse taal en cultuur;62;6100000;6600000;500000;17;61;87
School;38. 42623-20CF-000;23-24;Definitief;Aardrijkskunde;36;6800000;6500000;-300000;73;38;21
School;38. 42623-20CF-000;23-24;Definitief;Filosofie;52;6600000;6800000;200000;50;29;39
School;38. 42623-20CF-000;23-24;Definitief;Bedrijfseconomie;23;7100000;6500000;-600000;75;43;14
School;38. 42623-20CF-000;23-24;Definitief;Nederlandse taal en literatuur;118;6400000;6400000;0;28;4;17
School;38. 42623-20CF-000;23-24;Definitief;Engelse taal en literatuur;118;7200000;6900000;-300000;50;20;23
School;38. 42623-20CF-000;23-24;Definitief;Franse taal en literatuur;40;7100000;6900000;-200000;49;36;35
School;38. 42623-20CF-000;23-24;Definitief;Duitse taal en literatuur;23;7300000;6700000;-600000;67;32;17
School;38. 42623-20CF-000;23-24;Definitief;Biologie;66;7200000;6800000;-400000;98;80;15
School;38. 42623-20CF-000;23-24;Definitief;Geschiedenis;58;7000000;6500000;-500000;74;20;11
School;38. 42623-20CF-000;23-24;Definitief;Economie;44;6300000;6100000;-200000;37;11;39
School;38. 42623-20CF-000;23-24;Definitief;Natuurkunde;63;7100000;6500000;-600000;70;15;12
School;38. 42623-20CF-000;23-24;Definitief;Wiskunde A;54;7200000;6900000;-300000;67;85;57
School;38. 42623-20CF-000;23-24;Definitief;Wiskunde B;64;6400000;7000000;600000;10;77;94
School;38. 42623-20CF-000;23-24;Definitief;Scheikunde;65;7200000;6600000;-600000;80;38;19
School;38. 42623-20CF-000;23-24;Definitief;Latijnse taal en cultuur;77;6500000;6300000;-200000;56;54;60
School;38. 42623-20CF-000;23-24;Definitief;Griekse taal en cultuur;48;6800000;6700000;-100000;65;73;56
School;29. 41285-20CI-000;23-24;Definitief;Aardrijkskunde;38;6400000;6500000;100000;18;38;67
School;29. 41285-20CI-000;23-24;Definitief;Filosofie;22;6400000;7100000;700000;34;61;71
School;29. 41285-20CI-000;23-24;Definitief;Nederlandse taal en literatuur;160;6500000;7100000;600000;45;85;80
School;29. 41285-20CI-000;23-24;Definitief;Engelse taal en literatuur;160;7500000;6900000;-600000;98;20;5
School;29. 41285-20CI-000;23-24;Definitief;Franse taal en literatuur;24;7400000;6700000;-700000;78;20;8
School;29. 41285-20CI-000;23-24;Definitief;Duitse taal en literatuur;17;6800000;7300000;500000;21;85;96
School;29. 41285-20CI-000;23-24;Definitief;Spaanse taal en literatuur;17;7500000;6900000;-600000;50;50;70
School;29. 41285-20CI-000;23-24;Definitief;Biologie;91;6900000;6700000;-200000;76;69;44
School;29. 41285-20CI-000;23-24;Definitief;Geschiedenis;67;6800000;6800000;0;55;62;55
School;29. 41285-20CI-000;23-24;Definitief;Economie;80;6300000;6700000;400000;37;79;77
School;29. 41285-20CI-000;23-24;Definitief;Natuurkunde;100;7300000;7000000;-300000;89;89;35
School;29. 41285-20CI-000;23-24;Definitief;Wiskunde A;81;6400000;6300000;-100000;8;13;68
School;29. 41285-20CI-000;23-24;Definitief;Wiskunde B;79;7200000;6900000;-300000;65;55;50
School;29. 41285-20CI-000;23-24;Definitief;Scheikunde;100;7000000;6900000;-100000;54;85;61
School;29. 41285-20CI-000;23-24;Definitief;Kunst (beeldende vormgeving);18;6400000;7000000;600000;23;6;50
School;29. 41285-20CI-000;23-24;Definitief;Kunst (drama);11;6900000;7400000;500000;39;50;61
School;29. 41285-20CI-000;23-24;Definitief;Maatschappijwetenschappen;39;6500000;7200000;700000;40;80;80
School;29. 41285-20CI-000;23-24;Definitief;Latijnse taal en cultuur;112;6200000;6700000;500000;29;99;92
School;29. 41285-20CI-000;23-24;Definitief;Griekse taal en cultuur;58;6500000;6700000;200000;37;73;76
School;02. 41208-20CK-000;23-24;Definitief;Aardrijkskunde;38;6900000;7000000;100000;86;95;67
School;02. 41208-20CK-000;23-24;Definitief;Filosofie;35;6300000;7200000;900000;27;73;80
School;02. 41208-20CK-000;23-24;Definitief;Nederlandse taal en literatuur;105;7000000;6900000;-100000;99;65;9
School;02. 41208-20CK-000;23-24;Definitief;Engelse taal en literatuur;105;7400000;7000000;-400000;91;35;18
School;02. 41208-20CK-000;23-24;Definitief;Franse taal en literatuur;31;7800000;6900000;-900000;99;36;1
School;02. 41208-20CK-000;23-24;Definitief;Duitse taal en literatuur;24;7400000;7200000;-200000;85;77;56
School;02. 41208-20CK-000;23-24;Definitief;Biologie;69;7200000;6500000;-700000;98;32;2
School;02. 41208-20CK-000;23-24;Definitief;Geschiedenis;46;7200000;7000000;-200000;87;80;40
School;02. 41208-20CK-000;23-24;Definitief;Economie;53;7300000;6800000;-500000;99;89;11
School;02. 41208-20CK-000;23-24;Definitief;Natuurkunde;72;7200000;7000000;-200000;81;89;45
School;02. 41208-20CK-000;23-24;Definitief;Wiskunde A;37;7400000;6500000;-900000;83;26;12
School;02. 41208-20CK-000;23-24;Definitief;Wiskunde B;62;7100000;6900000;-200000;54;55;54
School;02. 41208-20CK-000;23-24;Definitief;Wiskunde C;7;6200000;6500000;300000;80;60;50
School;02. 41208-20CK-000;23-24;Definitief;Scheikunde;72;7000000;6700000;-300000;54;56;44
School;02. 41208-20CK-000;23-24;Definitief;Kunst (beeldende vormgeving);20;6800000;7600000;800000;34;53;71
School;02. 41208-20CK-000;23-24;Definitief;Kunst (muziek);7;6800000;7300000;500000;50;50;17
School;02. 41208-20CK-000;23-24;Definitief;Latijnse taal en cultuur;90;7100000;6400000;-700000;86;73;14
School;02. 41208-20CK-000;23-24;Definitief;Griekse taal en cultuur;17;6800000;6500000;-300000;65;52;39
School;33. 41568-20DC-000;23-24;Definitief;Aardrijkskunde;45;6900000;6900000;0;86;81;52
School;33. 41568-20DC-000;23-24;Definitief;Filosofie;30;6000000;6700000;700000;13;16;71
School;33. 41568-20DC-000;23-24;Definitief;Nederlandse taal en literatuur;81;6100000;6700000;600000;5;27;80
School;33. 41568-20DC-000;23-24;Definitief;Engelse taal en literatuur;81;6900000;7000000;100000;7;35;70
School;33. 41568-20DC-000;23-24;Definitief;Franse taal en literatuur;15;6700000;6800000;100000;18;28;75
School;33. 41568-20DC-000;23-24;Definitief;Duitse taal en literatuur;13;6700000;6800000;100000;12;40;85
School;33. 41568-20DC-000;23-24;Definitief;Biologie;46;6400000;6800000;400000;17;80;92
School;33. 41568-20DC-000;23-24;Definitief;Geschiedenis;31;6000000;6200000;200000;4;4;77
School;33. 41568-20DC-000;23-24;Definitief;Economie;45;5700000;6800000;1100000;4;89;95
School;33. 41568-20DC-000;23-24;Definitief;Natuurkunde;41;6300000;6600000;300000;4;26;90
School;33. 41568-20DC-000;23-24;Definitief;Wiskunde A;28;6400000;6800000;400000;8;71;95
School;33. 41568-20DC-000;23-24;Definitief;Wiskunde B;48;6200000;6900000;700000;4;55;98
School;33. 41568-20DC-000;23-24;Definitief;Wiskunde C;6;6000000;6700000;700000;45;85;90
School;33. 41568-20DC-000;23-24;Definitief;Scheikunde;50;6300000;6900000;600000;8;85;95
School;33. 41568-20DC-000;23-24;Definitief;Latijnse taal en cultuur;47;6200000;6400000;200000;29;73;85
School;33. 41568-20DC-000;23-24;Definitief;Griekse taal en cultuur;42;6400000;6700000;300000;29;73;80
School;23. 13749-20DD-000;23-24;Definitief;Aardrijkskunde;39;6600000;6500000;-100000;31;38;43
School;23. 13749-20DD-000;23-24;Definitief;Filosofie;16;6400000;6400000;0;34;1;23
School;23. 13749-20DD-000;23-24;Definitief;Nederlandse taal en literatuur;151;6400000;7000000;600000;28;76;80
