tSchool;Schooljaar;Profiel;Geslacht;Examenkandidaten;Geslaagden;Slaagpercentage
34. 40996-04DS-000;22-23;N&G/C&M;Vrouw;0;0;0.0
34. 40996-04DS-000;22-23;N&T/N&G;Man;13;12;92.3
34. 40996-04DS-000;22-23;N&T/N&G;Vrouw;10;10;100.0
34. 40996-04DS-000;23-24;E&M;Man;;0;0.0
34. 40996-04DS-000;23-24;E&M;Vrouw;0;0;0.0
34. 40996-04DS-000;23-24;E&M/C&M;Man;5;5;100.0
34. 40996-04DS-000;23-24;E&M/C&M;Vrouw;0;0;0.0
34. 40996-04DS-000;23-24;N&G;Vrouw;10;9;90.0
34. 40996-04DS-000;23-24;N&G/C&M;Vrouw;0;0;0.0
34. 40996-04DS-000;23-24;N&T;Man;5;5;100.0
34. 40996-04DS-000;23-24;N&T/N&G;Man;7;6;85.7
34. 40996-04DS-000;23-24;N&T/N&G;Vrouw;12;12;100.0
34. 40996-04DS-000;24-25;C&M;Man;5;;40.0
34. 40996-04DS-000;24-25;E&M;Vrouw;0;0;0.0
34. 40996-04DS-000;24-25;E&M/C&M;Man;5;5;100.0
34. 40996-04DS-000;24-25;N&G;Man;11;11;100.0
34. 40996-04DS-000;24-25;N&G;Vrouw;8;8;100.0
34. 40996-04DS-000;24-25;N&G/C&M;Vrouw;0;0;0.0
34. 40996-04DS-000;24-25;N&T;Man;10;9;90.0
34. 40996-04DS-000;24-25;N&T/N&G;Man;17;16;94.1
34. 40996-04DS-000;24-25;N&T/N&G;Vrouw;12;12;100.0
35. 40094-16PA-000;21-22;C&M;Man;5;5;100.0
35. 40094-16PA-000;21-22;C&M;Vrouw;9;9;100.0
35. 40094-16PA-000;21-22;E&M;Vrouw;0;0;0.0
35. 40094-16PA-000;21-22;E&M/C&M;Man;15;15;100.0
35. 40094-16PA-000;21-22;E&M/C&M;Vrouw;26;26;100.0
35. 40094-16PA-000;21-22;N&G;Man;9;9;100.0
35. 40094-16PA-000;21-22;N&G;Vrouw;12;10;83.3
35. 40094-16PA-000;21-22;N&G/E&M;Man;0;0;0.0
35. 40094-16PA-000;21-22;N&G/E&M;Vrouw;0;0;0.0
35. 40094-16PA-000;21-22;N&T;Man;5;5;100.0
35. 40094-16PA-000;21-22;N&T/N&G;Man;23;20;87.0
35. 40094-16PA-000;21-22;N&T/N&G;Vrouw;33;33;100.0
35. 40094-16PA-000;22-23;C&M;Man;7;7;100.0
35. 40094-16PA-000;22-23;C&M;Vrouw;18;18;100.0
35. 40094-16PA-000;22-23;E&M;Man;5;5;100.0
35. 40094-16PA-000;22-23;E&M/C&M;Man;14;14;100.0
35. 40094-16PA-000;22-23;E&M/C&M;Vrouw;12;12;100.0
35. 40094-16PA-000;22-23;N&G;Man;11;10;90.9
35. 40094-16PA-000;22-23;N&G;Vrouw;18;16;88.9
35. 40094-16PA-000;22-23;N&G/C&M;Man;0;0;0.0
35. 40094-16PA-000;22-23;N&G/C&M;Vrouw;0;0;0.0
35. 40094-16PA-000;22-23;N&G/E&M;Vrouw;0;0;0.0
35. 40094-16PA-000;22-23;N&T;Man;0;0;0.0
35. 40094-16PA-000;22-23;N&T/N&G;Man;16;16;100.0
35. 40094-16PA-000;22-23;N&T/N&G;Vrouw;21;21;100.0
35. 40094-16PA-000;23-24;C&M;Man;12;8;66.7
35. 40094-16PA-000;23-24;C&M;Vrouw;18;16;88.9
35. 40094-16PA-000;23-24;E&M;Man;6;6;100.0
35. 40094-16PA-000;23-24;E&M/C&M;Man;22;19;86.4
35. 40094-16PA-000;23-24;E&M/C&M;Vrouw;17;16;94.1
35. 40094-16PA-000;23-24;N&G;Man;15;12;80.0
35. 40094-16PA-000;23-24;N&G;Vrouw;18;16;88.9
35. 40094-16PA-000;23-24;N&G/C&M;Man;0;0;0.0
35. 40094-16PA-000;23-24;N&G/E&M;Man;0;0;0.0
35. 40094-16PA-000;23-24;N&G/E&M;Vrouw;0;0;0.0
35. 40094-16PA-000;23-24;N&T;Man;9;8;88.9
35. 40094-16PA-000;23-24;N&T;Vrouw;0;0;0.0
35. 40094-16PA-000;23-24;N&T/N&G;Man;16;15;93.8
35. 40094-16PA-000;23-24;N&T/N&G;Vrouw;19;18;94.7
35. 40094-16PA-000;24-25;C&M;Man;11;11;100.0
35. 40094-16PA-000;24-25;C&M;Vrouw;18;18;100.0
35. 40094-16PA-000;24-25;E&M;Man;6;6;100.0
35. 40094-16PA-000;24-25;E&M;Vrouw;0;0;0.0
35. 40094-16PA-000;24-25;E&M/C&M;Man;16;14;87.5
35. 40094-16PA-000;24-25;E&M/C&M;Vrouw;16;15;93.8
35. 40094-16PA-000;24-25;N&G;Man;13;13;100.0
35. 40094-16PA-000;24-25;N&G;Vrouw;16;16;100.0
35. 40094-16PA-000;24-25;N&G/C&M;Man;0;0;0.0
35. 40094-16PA-000;24-25;N&G/C&M;Vrouw;0;0;0.0
35. 40094-16PA-000;24-25;N&G/E&M;Man;0;0;0.0
35. 40094-16PA-000;24-25;N&G/E&M;Vrouw;0;0;0.0
35. 40094-16PA-000;24-25;N&T;Man;10;9;90.0
35. 40094-16PA-000;24-25;N&T;Vrouw;0;0;0.0
35. 40094-16PA-000;24-25;N&T/N&G;Man;17;17;100.0
35. 40094-16PA-000;24-25;N&T/N&G;Vrouw;21;20;95.2
36. 41475-15JM-000;21-22;C&M;Man;6;5;83.3
36. 41475-15JM-000;21-22;C&M;Vrouw;7;6;85.7
36. 41475-15JM-000;21-22;E&M/C&M;Man;20;20;100.0
36. 41475-15JM-000;21-22;E&M/C&M;Vrouw;21;21;100.0
36. 41475-15JM-000;21-22;N&G;Man;9;9;100.0
36. 41475-15JM-000;21-22;N&G;Vrouw;10;10;100.0
36. 41475-15JM-000;21-22;N&G/C&M;Man;0;0;0.0
36. 41475-15JM-000;21-22;N&G/E&M;Man;0;0;0.0
36. 41475-15JM-000;21-22;N&G/E&M;Vrouw;0;0;0.0
36. 41475-15JM-000;21-22;N&T;Man;7;7;100.0
36. 41475-15JM-000;21-22;N&T;Vrouw;0;0;0.0
36. 41475-15JM-000;21-22;N&T/N&G;Man;25;23;92.0
36. 41475-15JM-000;21-22;N&T/N&G;Vrouw;33;33;100.0
36. 41475-15JM-000;22-23;C&M;Man;7;7;100.0
36. 41475-15JM-000;22-23;C&M;Vrouw;14;12;85.7
36. 41475-15JM-000;22-23;E&M;Man;9;9;100.0
36. 41475-15JM-000;22-23;E&M/C&M;Man;24;21;87.5
36. 41475-15JM-000;22-23;E&M/C&M;Vrouw;9;9;100.0
36. 41475-15JM-000;22-23;N&G;Man;8;8;100.0
36. 41475-15JM-000;22-23;N&G;Vrouw;17;16;94.1
36. 41475-15JM-000;22-23;N&G/E&M;Man;0;0;0.0
36. 41475-15JM-000;22-23;N&G/E&M;Vrouw;0;0;0.0
36. 41475-15JM-000;22-23;N&T;Vrouw;0;0;0.0
36. 41475-15JM-000;22-23;N&T/N&G;Man;27;27;100.0
36. 41475-15JM-000;22-23;N&T/N&G;Vrouw;26;25;96.2
36. 41475-15JM-000;23-24;C&M;Man;5;5;100.0
36. 41475-15JM-000;23-24;C&M;Vrouw;10;10;100.0
36. 41475-15JM-000;23-24;E&M;Man;12;12;100.0
36. 41475-15JM-000;23-24;E&M/C&M;Man;25;23;92.0
36. 41475-15JM-000;23-24;E&M/C&M;Vrouw;16;16;100.0
36. 41475-15JM-000;23-24;N&G;Man;13;13;100.0
36. 41475-15JM-000;23-24;N&G;Vrouw;16;15;93.8
36. 41475-15JM-000;23-24;N&G/C&M;Man;0;0;0.0
36. 41475-15JM-000;23-24;N&G/C&M;Vrouw;0;0;0.0
36. 41475-15JM-000;23-24;N&G/E&M;Vrouw;0;0;0.0
36. 41475-15JM-000;23-24;N&T;Man;6;6;100.0
36. 41475-15JM-000;23-24;N&T/N&G;Man;35;35;100.0
36. 41475-15JM-000;23-24;N&T/N&G;Vrouw;31;31;100.0
36. 41475-15JM-000;24-25;C&M;Vrouw;15;14;93.3
36. 41475-15JM-000;24-25;E&M;Man;20;20;100.0
36. 41475-15JM-000;24-25;E&M/C&M;Man;21;21;100.0
36. 41475-15JM-000;24-25;E&M/C&M;Vrouw;23;20;87.0
36. 41475-15JM-000;24-25;N&G;Man;9;9;100.0
36. 41475-15JM-000;24-25;N&G;Vrouw;12;9;75.0
36. 41475-15JM-000;24-25;N&G/C&M;Man;0;0;0.0
36. 41475-15JM-000;24-25;N&G/C&M;Vrouw;0;0;0.0
36. 41475-15JM-000;24-25;N&G/E&M;Man;0;0;0.0
36. 41475-15JM-000;24-25;N&G/E&M;Vrouw;0;0;0.0
36. 41475-15JM-000;24-25;N&T/N&G;Man;31;31;100.0
36. 41475-15JM-000;24-25;N&T/N&G;Vrouw;29;27;93.1
37. 13556-20DG-000;21-22;C&M;Man;6;6;100.0
37. 13556-20DG-000;21-22;E&M/C&M;Man;20;20;100.0
37. 13556-20DG-000;21-22;E&M/C&M;Vrouw;12;12;100.0
37. 13556-20DG-000;21-22;N&G;Man;5;;80.0
37. 13556-20DG-000;21-22;N&G;Vrouw;9;8;88.9
37. 13556-20DG-000;21-22;N&G/C&M;Man;0;0;0.0
37. 13556-20DG-000;21-22;N&G/C&M;Vrouw;0;0;0.0
37. 13556-20DG-000;21-22;N&G/E&M;Man;0;0;0.0
37. 13556-20DG-000;21-22;N&T;Man;6;5;83.3
37. 13556-20DG-000;21-22;N&T/N&G;Man;11;11;100.0
37. 13556-20DG-000;21-22;N&T/N&G;Vrouw;23;23;100.0
37. 13556-20DG-000;22-23;E&M;Vrouw;0;0;0.0
37. 13556-20DG-000;22-23;E&M/C&M;Man;12;12;100.0
37. 13556-20DG-000;22-23;E&M/C&M;Vrouw;10;10;100.0
37. 13556-20DG-000;22-23;N&G;Man;8;7;87.5
37. 13556-20DG-000;22-23;N&G;Vrouw;6;5;83.3
37. 13556-20DG-000;22-23;N&G/C&M;Man;0;0;0.0
37. 13556-20DG-000;22-23;N&G/C&M;Vrouw;0;0;0.0
37. 13556-20DG-000;22-23;N&G/E&M;Man;0;0;0.0
37. 13556-20DG-000;22-23;N&G/E&M;Vrouw;0;0;0.0
37. 13556-20DG-000;22-23;N&T;Vrouw;0;0;0.0
37. 13556-20DG-000;22-23;N&T/N&G;Man;15;13;86.7
37. 13556-20DG-000;22-23;N&T/N&G;Vrouw;17;16;94.1
37. 13556-20DG-000;23-24;C&M;Vrouw;6;;66.7
37. 13556-20DG-000;23-24;E&M/C&M;Man;20;20;100.0
37. 13556-20DG-000;23-24;N&G/C&M;Man;0;0;0.0
37. 13556-20DG-000;23-24;N&G/C&M;Vrouw;0;0;0.0
37. 13556-20DG-000;23-24;N&G/E&M;Man;0;0;0.0
37. 13556-20DG-000;23-24;N&G/E&M;Vrouw;0;0;0.0
37. 13556-20DG-000;23-24;N&T;Man;13;12;92.3
37. 13556-20DG-000;23-24;N&T/N&G;Man;5;5;100.0
37. 13556-20DG-000;24-25;C&M;Man;6;5;83.3
37. 13556-20DG-000;24-25;C&M;Vrouw;7;;57.1
37. 13556-20DG-000;24-25;E&M;Vrouw;0;0;0.0
37. 13556-20DG-000;24-25;E&M/C&M;Man;13;12;92.3
37. 13556-20DG-000;24-25;E&M/C&M;Vrouw;5;5;100.0
37. 13556-20DG-000;24-25;N&G;Man;6;5;83.3
37. 13556-20DG-000;24-25;N&G;Vrouw;5;;80.0
37. 13556-20DG-000;24-25;N&G/C&M;Man;0;0;0.0
37. 13556-20DG-000;24-25;N&G/E&M;Man;0;0;0.0
37. 13556-20DG-000;24-25;N&G/E&M;Vrouw;0;0;0.0
37. 13556-20DG-000;24-25;N&T;Man;5;5;100.0
37. 13556-20DG-000;24-25;N&T/N&G;Man;15;14;93.3
37. 13556-20DG-000;24-25;N&T/N&G;Vrouw;9;9;100.0
38. 42623-20CF-000;21-22;C&M;Vrouw;5;5;100.0
38. 42623-20CF-000;21-22;E&M;Man;5;5;100.0
38. 42623-20CF-000;21-22;E&M;Vrouw;0;0;0.0
38. 42623-20CF-000;21-22;E&M/C&M;Man;19;19;100.0
38. 42623-20CF-000;21-22;E&M/C&M;Vrouw;11;10;90.9
38. 42623-20CF-000;21-22;N&T;Man;5;5;100.0
38. 42623-20CF-000;21-22;N&T/C&M;Man;0;0;0.0
38. 42623-20CF-000;21-22;N&T/N&G;Man;19;17;89.5
38. 42623-20CF-000;21-22;N&T/N&G;Vrouw;19;18;94.7
38. 42623-20CF-000;22-23;C&M;Man;7;6;85.7
38. 42623-20CF-000;22-23;C&M;Vrouw;12;11;91.7
38. 42623-20CF-000;22-23;E&M;Vrouw;0;0;0.0
38. 42623-20CF-000;22-23;E&M/C&M;Man;14;13;92.9
38. 42623-20CF-000;22-23;E&M/C&M;Vrouw;21;19;90.5
38. 42623-20CF-000;22-23;N&G;Man;5;5;100.0
38. 42623-20CF-000;22-23;N&T;Man;7;7;100.0
38. 42623-20CF-000;22-23;N&T/C&M;Vrouw;0;0;0.0
38. 42623-20CF-000;22-23;N&T/N&G;Man;9;9;100.0
38. 42623-20CF-000;22-23;N&T/N&G;Vrouw;14;13;92.9
38. 42623-20CF-000;23-24;C&M;Man;6;5;83.3
38. 42623-20CF-000;23-24;C&M;Vrouw;12;12;100.0
38. 42623-20CF-000;23-24;E&M;Vrouw;0;0;0.0
38. 42623-20CF-000;23-24;E&M/C&M;Man;16;14;87.5
38. 42623-20CF-000;23-24;E&M/C&M;Vrouw;17;16;94.1
38. 42623-20CF-000;23-24;N&G;Man;5;5;100.0
38. 42623-20CF-000;23-24;N&G;Vrouw;6;6;100.0
38. 42623-20CF-000;23-24;N&T/C&M;Man;0;0;0.0
38. 42623-20CF-000;23-24;N&T/C&M;Vrouw;0;0;0.0
38. 42623-20CF-000;23-24;N&T/N&G;Man;18;17;94.4
38. 42623-20CF-000;23-24;N&T/N&G;Vrouw;30;27;90.0
38. 42623-20CF-000;24-25;C&M;Vrouw;9;9;100.0
38. 42623-20CF-000;24-25;E&M/C&M;Man;10;9;90.0
38. 42623-20CF-000;24-25;E&M/C&M;Vrouw;13;11;84.6
38. 42623-20CF-000;24-25;N&G;Vrouw;7;7;100.0
38. 42623-20CF-000;24-25;N&T/C&M;Man;0;0;0.0
38. 42623-20CF-000;24-25;N&T/C&M;Vrouw;0;0;0.0
38. 42623-20CF-000;24-25;N&T/N&G;Man;14;14;100.0
38. 42623-20CF-000;24-25;N&T/N&G;Vrouw;9;9;100.0
41. 42620-01FP-004;21-22;C&M;Man;0;0;0.0
41. 42620-01FP-004;21-22;C&M;Vrouw;6;5;83.3
41. 42620-01FP-004;21-22;E&M;Man;;0;0.0
41. 42620-01FP-004;21-22;E&M;Man;8;8;100.0
41. 42620-01FP-004;21-22;E&M;Vrouw;0;0;0.0
41. 42620-01FP-004;21-22;E&M/C&M;Man;10;9;90.0
41. 42620-01FP-004;21-22;E&M/C&M;Man;8;5;62.5
41. 42620-01FP-004;21-22;E&M/C&M;Vrouw;11;9;81.8
41. 42620-01FP-004;21-22;E&M/C&M;Vrouw;9;6;66.7
41. 42620-01FP-004;21-22;N&G;Vrouw;13;11;84.6
41. 42620-01FP-004;21-22;N&T;Man;0;0;0.0
41. 42620-01FP-004;21-22;N&T;Man;5;5;100.0
41. 42620-01FP-004;21-22;N&T;Vrouw;0;0;0.0
41. 42620-01FP-004;21-22;N&T/N&G;Man;8;8;100.0
41. 42620-01FP-004;21-22;N&T/N&G;Man;19;17;89.5
41. 42620-01FP-004;21-22;N&T/N&G;Vrouw;19;13;68.4
41. 42620-01FP-004;21-22;N&T/N&G;Vrouw;17;17;100.0
41. 42620-01FP-004;22-23;C&M;Vrouw;7;7;100.0
41. 42620-01FP-004;22-23;E&M;Man;0;0;0.0
41. 42620-01FP-004;22-23;E&M;Man;7;;57.1
41. 42620-01FP-004;22-23;E&M;Vrouw;0;0;0.0
41. 42620-01FP-004;22-23;E&M/C&M;Man;14;13;92.9
41. 42620-01FP-004;22-23;E&M/C&M;Man;5;5;100.0
41. 42620-01FP-004;22-23;E&M/C&M;Vrouw;14;8;57.1
41. 42620-01FP-004;22-23;E&M/C&M;Vrouw;9;6;66.7
41. 42620-01FP-004;22-23;N&G;Vrouw;;0;0.0
41. 42620-01FP-004;22-23;N&G;Vrouw;5;5;100.0
41. 42620-01FP-004;22-23;N&T;Man;0;0;0.0
41. 42620-01FP-004;22-23;N&T;Man;9;9;100.0
41. 42620-01FP-004;22-23;N&T;Vrouw;0;0;0.0
41. 42620-01FP-004;22-23;N&T;Vrouw;0;0;0.0
41. 42620-01FP-004;22-23;N&T/N&G;Man;14;7;50.0
41. 42620-01FP-004;22-23;N&T/N&G;Man;16;14;87.5
41. 42620-01FP-004;22-23;N&T/N&G;Vrouw;18;11;61.1
41. 42620-01FP-004;22-23;N&T/N&G;Vrouw;19;18;94.7
41. 42620-01FP-004;23-24;C&M;Man;0;0;0.0
41. 42620-01FP-004;23-24;C&M;Vrouw;5;;80.0
41. 42620-01FP-004;23-24;C&M;Vrouw;5;;80.0
41. 42620-01FP-004;23-24;E&M;Man;0;0;0.0
41. 42620-01FP-004;23-24;E&M;Man;11;9;81.8
41. 42620-01FP-004;23-24;E&M;Vrouw;0;0;0.0
41. 42620-01FP-004;23-24;E&M/C&M;Man;10;7;70.0
41. 42620-01FP-004;23-24;E&M/C&M;Man;5;5;100.0
41. 42620-01FP-004;23-24;E&M/C&M;Vrouw;12;9;75.0
41. 42620-01FP-004;23-24;E&M/C&M;Vrouw;7;6;85.7
41. 42620-01FP-004;23-24;N&G;Vrouw;6;;66.7
41. 42620-01FP-004;23-24;N&G;Vrouw;10;8;80.0
41. 42620-01FP-004;23-24;N&T;Man;0;0;0.0
41. 42620-01FP-004;23-24;N&T;Man;8;8;100.0
41. 42620-01FP-004;23-24;N&T;Vrouw;0;0;0.0
41. 42620-01FP-004;23-24;N&T/N&G;Man;11;7;63.6
41. 42620-01FP-004;23-24;N&T/N&G;Man;9;9;100.0
41. 42620-01FP-004;23-24;N&T/N&G;Vrouw;11;8;72.7
41. 42620-01FP-004;23-24;N&T/N&G;Vrouw;13;11;84.6
41. 42620-01FP-004;24-25;C&M;Vrouw;8;6;75.0
41. 42620-01FP-004;24-25;C&M;Vrouw;5;5;100.0
41. 42620-01FP-004;24-25;E&M;Man;;0;0.0
41. 42620-01FP-004;24-25;E&M;Vrouw;0;0;0.0
41. 42620-01FP-004;24-25;E&M/C&M;Man;15;8;53.3
41. 42620-01FP-004;24-25;E&M/C&M;Man;7;;57.1
41. 42620-01FP-004;24-25;E&M/C&M;Vrouw;6;5;83.3
41. 42620-01FP-004;24-25;N&G;Man;5;;40.0
41. 42620-01FP-004;24-25;N&G;Man;8;6;75.0
41. 42620-01FP-004;24-25;N&G;Vrouw;17;13;76.5
41. 42620-01FP-004;24-25;N&T;Man;0;0;0.0
41. 42620-01FP-004;24-25;N&T;Man;8;8;100.0
41. 42620-01FP-004;24-25;N&T;Vrouw;0;0;0.0
41. 42620-01FP-004;24-25;N&T/N&G;Man;13;9;69.2
41. 42620-01FP-004;24-25;N&T/N&G;Man;19;18;94.7
41. 42620-01FP-004;24-25;N&T/N&G;Vrouw;14;8;57.1
41. 42620-01FP-004;24-25;N&T/N&G;Vrouw;6;6;100.0
42. 40586-30GC-000;21-22;C&M;Man;6;5;83.3
42. 40586-30GC-000;21-22;C&M;Vrouw;6;6;100.0
42. 40586-30GC-000;21-22;E&M;Man;5;5;100.0
42. 40586-30GC-000;21-22;E&M/C&M;Man;15;14;93.3
42. 40586-30GC-000;21-22;E&M/C&M;Vrouw;16;15;93.8
42. 40586-30GC-000;21-22;N&G/C&M;Man;0;0;0.0
42. 40586-30GC-000;21-22;N&G/E&M;Man;0;0;0.0
42. 40586-30GC-000;21-22;N&G/E&M;Vrouw;0;0;0.0
42. 40586-30GC-000;21-22;N&T/C&M;Man;0;0;0.0
42. 40586-30GC-000;21-22;N&T/N&G;Man;21;20;95.2
42. 40586-30GC-000;21-22;N&T/N&G;Vrouw;25;25;100.0
42. 40586-30GC-000;22-23;C&M;Vrouw;10;9;90.0
42. 40586-30GC-000;22-23;E&M;Man;7;5;71.4
42. 40586-30GC-000;22-23;E&M/C&M;Man;22;17;77.3
42. 40586-30GC-000;22-23;E&M/C&M;Vrouw;18;15;83.3
42. 40586-30GC-000;22-23;N&G;Vrouw;6;6;100.0
42. 40586-30GC-000;22-23;N&G/C&M;Man;0;0;0.0
42. 40586-30GC-000;22-23;N&G/E&M;Man;0;0;0.0
42. 40586-30GC-000;22-23;N&G/E&M;Vrouw;0;0;0.0
42. 40586-30GC-000;22-23;N&T/C&M;Man;0;0;0.0
42. 40586-30GC-000;22-23;N&T/C&M;Vrouw;0;0;0.0
42. 40586-30GC-000;22-23;N&T/N&G;Man;17;16;94.1
42. 40586-30GC-000;22-23;N&T/N&G;Vrouw;25;25;100.0
42. 40586-30GC-000;23-24;C&M;Man;5;5;100.0
42. 40586-30GC-000;23-24;C&M;Vrouw;18;17;94.4
42. 40586-30GC-000;23-24;E&M/C&M;Man;26;22;84.6
42. 40586-30GC-000;23-24;E&M/C&M;Vrouw;13;12;92.3
42. 40586-30GC-000;23-24;N&G;Man;8;8;100.0
42. 40586-30GC-000;23-24;N&G;Vrouw;11;11;100.0
42. 40586-30GC-000;23-24;N&G/C&M;Man;0;0;0.0
42. 40586-30GC-000;23-24;N&G/C&M;Vrouw;0;0;0.0
42. 40586-30GC-000;23-24;N&G/E&M;Man;0;0;0.0
42. 40586-30GC-000;23-24;N&G/E&M;Vrouw;0;0;0.0
42. 40586-30GC-000;23-24;N&T/C&M;Man;0;0;0.0
42. 40586-30GC-000;23-24;N&T/C&M;Vrouw;0;0;0.0
42. 40586-30GC-000;23-24;N&T/N&G;Man;26;24;92.3
42. 40586-30GC-000;23-24;N&T/N&G;Vrouw;22;21;95.5
42. 40586-30GC-000;24-25;C&M;Vrouw;14;11;78.6
42. 40586-30GC-000;24-25;E&M/C&M;Man;23;19;82.6
42. 40586-30GC-000;24-25;E&M/C&M;Vrouw;15;14;93.3
42. 40586-30GC-000;24-25;N&G;Vrouw;7;6;85.7
42. 40586-30GC-000;24-25;N&G/E&M;Man;0;0;0.0
42. 40586-30GC-000;24-25;N&G/E&M;Vrouw;0;0;0.0
42. 40586-30GC-000;24-25;N&T/C&M;Man;0;0;0.0
42. 40586-30GC-000;24-25;N&T/C&M;Vrouw;0;0;0.0
42. 40586-30GC-000;24-25;N&T/N&G;Man;20;20;100.0
42. 40586-30GC-000;24-25;N&T/N&G;Vrouw;20;17;85.0
43. 42621-14RF-006;21-22;C&M;Man;0;0;0.0
43. 42621-14RF-006;21-22;C&M;Vrouw;0;0;0.0
43. 42621-14RF-006;21-22;C&M;Vrouw;6;6;100.0
43. 42621-14RF-006;21-22;E&M;Man;18;16;88.9
43. 42621-14RF-006;21-22;E&M;Vrouw;7;6;85.7
43. 42621-14RF-006;21-22;E&M;Vrouw;0;0;0.0
43. 42621-14RF-006;21-22;E&M/C&M;Man;6;6;100.0
43. 42621-14RF-006;21-22;E&M/C&M;Man;21;20;95.2
43. 42621-14RF-006;21-22;E&M/C&M;Vrouw;13;12;92.3
43. 42621-14RF-006;21-22;E&M/C&M;Vrouw;17;16;94.1
43. 42621-14RF-006;21-22;N&G;Vrouw;7;6;85.7
43. 42621-14RF-006;21-22;N&G;Vrouw;6;5;83.3
43. 42621-14RF-006;21-22;N&G/C&M;Man;0;0;0.0
43. 42621-14RF-006;21-22;N&T;Man;6;6;100.0
43. 42621-14RF-006;21-22;N&T;Man;16;16;100.0
43. 42621-14RF-006;21-22;N&T/N&G;Man;9;9;100.0
43. 42621-14RF-006;21-22;N&T/N&G;Man;21;21;100.0
43. 42621-14RF-006;21-22;N&T/N&G;Vrouw;7;7;100.0
43. 42621-14RF-006;21-22;N&T/N&G;Vrouw;21;20;95.2
43. 42621-14RF-006;22-23;C&M;Man;0;0;0.0
43. 42621-14RF-006;22-23;C&M;Vrouw;14;11;78.6
43. 42621-14RF-006;22-23;E&M;Man;14;12;85.7
43. 42621-14RF-006;22-23;E&M;Man;0;0;0.0
43. 42621-14RF-006;22-23;E&M;Vrouw;10;8;80.0
43. 42621-14RF-006;22-23;E&M;Vrouw;0;0;0.0
43. 42621-14RF-006;22-23;E&M/C&M;Man;16;16;100.0
43. 42621-14RF-006;22-23;E&M/C&M;Vrouw;7;6;85.7
43. 42621-14RF-006;22-23;E&M/C&M;Vrouw;13;11;84.6
43. 42621-14RF-006;22-23;N&G;Man;12;10;83.3
43. 42621-14RF-006;22-23;N&G;Vrouw;7;6;85.7
43. 42621-14RF-006;22-23;N&G;Vrouw;7;7;100.0
43. 42621-14RF-006;22-23;N&G/C&M;Man;0;0;0.0
43. 42621-14RF-006;22-23;N&T;Man;6;6;100.0
43. 42621-14RF-006;22-23;N&T;Man;13;13;100.0
43. 42621-14RF-006;22-23;N&T/N&G;Man;22;22;100.0
43. 42621-14RF-006;22-23;N&T/N&G;Vrouw;8;8;100.0
43. 42621-14RF-006;22-23;N&T/N&G;Vrouw;16;16;100.0
43. 42621-14RF-006;23-24;C&M;Man;0;0;0.0
43. 42621-14RF-006;23-24;C&M;Vrouw;11;11;100.0
43. 42621-14RF-006;23-24;E&M;Man;13;12;92.3
43. 42621-14RF-006;23-24;E&M;Vrouw;7;6;85.7
43. 42621-14RF-006;23-24;E&M/C&M;Man;0;0;0.0
43. 42621-14RF-006;23-24;E&M/C&M;Man;23;22;95.7
43. 42621-14RF-006;23-24;E&M/C&M;Vrouw;;0;0.0
43. 42621-14RF-006;23-24;E&M/C&M;Vrouw;11;11;100.0
43. 42621-14RF-006;23-24;N&G;Man;6;6;100.0
43. 42621-14RF-006;23-24;N&G;Vrouw;5;;80.0
43. 42621-14RF-006;23-24;N&G;Vrouw;8;7;87.5
43. 42621-14RF-006;23-24;N&G/C&M;Man;0;0;0.0
43. 42621-14RF-006;23-24;N&G/C&M;Vrouw;0;0;0.0
43. 42621-14RF-006;23-24;N&T;Man;9;9;100.0
43. 42621-14RF-006;23-24;N&T/N&G;Man;13;13;100.0
43. 42621-14RF-006;23-24;N&T/N&G;Vrouw;17;15;88.2
43. 42621-14RF-006;24-25;C&M;Man;0;0;0.0
43. 42621-14RF-006;24-25;C&M;Man;7;7;100.0
43. 42621-14RF-006;24-25;C&M;Vrouw;11;11;100.0
43. 42621-14RF-006;24-25;E&M;Man;16;12;75.0
43. 42621-14RF-006;24-25;E&M;Vrouw;8;;50.0
43. 42621-14RF-006;24-25;E&M;Vrouw;0;0;0.0
43. 42621-14RF-006;24-25;E&M/C&M;Man;0;0;0.0
43. 42621-14RF-006;24-25;E&M/C&M;Man;23;23;100.0
43. 42621-14RF-006;24-25;E&M/C&M;Vrouw;10;8;80.0
43. 42621-14RF-006;24-25;N&G;Vrouw;12;8;66.7
43. 42621-14RF-006;24-25;N&G;Vrouw;11;8;72.7
43. 42621-14RF-006;24-25;N&G/C&M;Man;0;0;0.0
43. 42621-14RF-006;24-25;N&G/C&M;Vrouw;0;0;0.0
43. 42621-14RF-006;24-25;N&T;Man;7;7;100.0
43. 42621-14RF-006;24-25;N&T;Man;16;15;93.8
43. 42621-14RF-006;24-25;N&T;Vrouw;0;0;0.0
43. 42621-14RF-006;24-25;N&T;Vrouw;6;6;100.0
43. 42621-14RF-006;24-25;N&T/N&G;Man;16;16;100.0
43. 42621-14RF-006;24-25;N&T/N&G;Vrouw;15;13;86.7
44. 20151-31RY-000;21-22;C&M;Vrouw;10;7;70.0
44. 20151-31RY-000;21-22;E&M;Man;15;14;93.3
44. 20151-31RY-000;21-22;E&M;Vrouw;6;6;100.0
44. 20151-31RY-000;21-22;E&M/C&M;Man;8;6;75.0
44. 20151-31RY-000;21-22;E&M/C&M;Vrouw;11;10;90.9
