Type data;tSchool;Schooljaar;Vak omschrijving;Aantal vak deelnemers;Totaal aantal vak deelnemers
School;16. 33944-02DQ-000;20-21;Wiskunde B;47;98
School;16. 33944-02DQ-000;20-21;Wiskunde C;3;98
School;16. 33944-02DQ-000;20-21;Wiskunde D;11;98
School;16. 33944-02DQ-000;21-22;Aardrijkskunde;36;121
School;16. 33944-02DQ-000;21-22;Bedrijfseconomie;24;121
School;16. 33944-02DQ-000;21-22;Biologie;65;121
School;16. 33944-02DQ-000;21-22;Chinese taal en cultuur;13;121
School;16. 33944-02DQ-000;21-22;Duits;34;121
School;16. 33944-02DQ-000;21-22;Economie;55;121
School;16. 33944-02DQ-000;21-22;Engels;120;121
School;16. 33944-02DQ-000;21-22;Filosofie;33;121
School;16. 33944-02DQ-000;21-22;Frans;30;121
School;16. 33944-02DQ-000;21-22;Geschiedenis;66;121
School;16. 33944-02DQ-000;21-22;Grieks;41;121
School;16. 33944-02DQ-000;21-22;Kunst (beeldende vormgeving);20;121
School;16. 33944-02DQ-000;21-22;Latijn;92;121
School;16. 33944-02DQ-000;21-22;Lichamelijke opvoeding;120;121
School;16. 33944-02DQ-000;21-22;Maatschappijleer;121;121
School;16. 33944-02DQ-000;21-22;Management en organisatie;1;121
School;16. 33944-02DQ-000;21-22;Natuur, leven en technologie;19;121
School;16. 33944-02DQ-000;21-22;Natuurkunde;69;121
School;16. 33944-02DQ-000;21-22;Nederlands;120;121
School;16. 33944-02DQ-000;21-22;Scheikunde;70;121
School;16. 33944-02DQ-000;21-22;Wiskunde A;50;121
School;16. 33944-02DQ-000;21-22;Wiskunde B;70;121
School;16. 33944-02DQ-000;21-22;Wiskunde C;1;121
School;16. 33944-02DQ-000;21-22;Wiskunde D;21;121
School;16. 33944-02DQ-000;22-23;Aardrijkskunde;55;117
School;16. 33944-02DQ-000;22-23;Bedrijfseconomie;28;117
School;16. 33944-02DQ-000;22-23;Biologie;58;117
School;16. 33944-02DQ-000;22-23;Chinese taal en cultuur;17;117
School;16. 33944-02DQ-000;22-23;Duits;34;117
School;16. 33944-02DQ-000;22-23;Economie;52;117
School;16. 33944-02DQ-000;22-23;Engels;117;117
School;16. 33944-02DQ-000;22-23;Filosofie;18;117
School;16. 33944-02DQ-000;22-23;Frans;18;117
School;16. 33944-02DQ-000;22-23;Geschiedenis;57;117
School;16. 33944-02DQ-000;22-23;Grieks;48;117
School;16. 33944-02DQ-000;22-23;Kunst (beeldende vormgeving);14;117
School;16. 33944-02DQ-000;22-23;Latijn;86;117
School;16. 33944-02DQ-000;22-23;Lichamelijke opvoeding;117;117
School;16. 33944-02DQ-000;22-23;Maatschappijleer;117;117
School;16. 33944-02DQ-000;22-23;Natuur, leven en technologie;21;117
School;16. 33944-02DQ-000;22-23;Natuurkunde;61;117
School;16. 33944-02DQ-000;22-23;Nederlands;117;117
School;16. 33944-02DQ-000;22-23;Scheikunde;69;117
School;16. 33944-02DQ-000;22-23;Wiskunde A;50;117
School;16. 33944-02DQ-000;22-23;Wiskunde B;66;117
School;16. 33944-02DQ-000;22-23;Wiskunde C;1;117
School;16. 33944-02DQ-000;22-23;Wiskunde D;20;117
School;35. 40094-16PA-000;17-18;Aardrijkskunde;55;132
School;35. 40094-16PA-000;17-18;Algemene natuurwetenschappen;132;132
School;35. 40094-16PA-000;17-18;Biologie;91;132
School;35. 40094-16PA-000;17-18;Duits;31;132
School;35. 40094-16PA-000;17-18;Economie;36;132
School;35. 40094-16PA-000;17-18;Engels;132;132
School;35. 40094-16PA-000;17-18;Filosofie;24;132
School;35. 40094-16PA-000;17-18;Frans;35;132
School;35. 40094-16PA-000;17-18;Geschiedenis;56;132
School;35. 40094-16PA-000;17-18;Grieks;32;132
School;35. 40094-16PA-000;17-18;Kunst (beeldende vormgeving);11;132
School;35. 40094-16PA-000;17-18;Kunst (drama);20;132
School;35. 40094-16PA-000;17-18;Latijn;103;132
School;35. 40094-16PA-000;17-18;Lichamelijke opvoeding;132;132
School;35. 40094-16PA-000;17-18;Maatschappijleer;132;132
School;35. 40094-16PA-000;17-18;Management en organisatie;14;132
School;35. 40094-16PA-000;17-18;Natuurkunde;85;132
School;35. 40094-16PA-000;17-18;Nederlands;132;132
School;35. 40094-16PA-000;17-18;Rekentoets;132;132
School;35. 40094-16PA-000;17-18;Scheikunde;92;132
School;35. 40094-16PA-000;17-18;Spaanse taal en literatuur;21;132
School;35. 40094-16PA-000;17-18;Wiskunde A;55;132
School;35. 40094-16PA-000;17-18;Wiskunde B;74;132
School;35. 40094-16PA-000;17-18;Wiskunde C;4;132
School;35. 40094-16PA-000;17-18;Wiskunde D;18;132
School;35. 40094-16PA-000;18-19;Aardrijkskunde;61;140
School;35. 40094-16PA-000;18-19;Algemene natuurwetenschappen;140;140
School;35. 40094-16PA-000;18-19;Biologie;85;140
School;35. 40094-16PA-000;18-19;Duits;37;140
School;35. 40094-16PA-000;18-19;Economie;51;140
School;35. 40094-16PA-000;18-19;Engels;140;140
School;35. 40094-16PA-000;18-19;Filosofie;21;140
School;35. 40094-16PA-000;18-19;Frans;27;140
School;35. 40094-16PA-000;18-19;Geschiedenis;74;140
School;35. 40094-16PA-000;18-19;Grieks;40;140
School;35. 40094-16PA-000;18-19;Kunst (algemeen);3;140
School;35. 40094-16PA-000;18-19;Kunst (beeldende vormgeving);14;140
School;35. 40094-16PA-000;18-19;Kunst (drama);22;140
School;35. 40094-16PA-000;18-19;Latijn;105;140
School;35. 40094-16PA-000;18-19;Lichamelijke opvoeding;140;140
School;35. 40094-16PA-000;18-19;Maatschappelijke stage;140;140
School;35. 40094-16PA-000;18-19;Maatschappijleer;140;140
School;35. 40094-16PA-000;18-19;Management en organisatie;20;140
School;35. 40094-16PA-000;18-19;Natuurkunde;76;140
School;35. 40094-16PA-000;18-19;Nederlands;140;140
School;35. 40094-16PA-000;18-19;Rekentoets;140;140
School;35. 40094-16PA-000;18-19;Scheikunde;81;140
School;35. 40094-16PA-000;18-19;Spaanse taal en literatuur;29;140
School;35. 40094-16PA-000;18-19;Wiskunde A;67;140
School;35. 40094-16PA-000;18-19;Wiskunde B;67;140
School;35. 40094-16PA-000;18-19;Wiskunde C;9;140
School;35. 40094-16PA-000;18-19;Wiskunde D;20;140
School;35. 40094-16PA-000;19-20;Aardrijkskunde;52;161
School;35. 40094-16PA-000;19-20;Algemene natuurwetenschappen;161;161
School;35. 40094-16PA-000;19-20;Biologie;102;161
School;35. 40094-16PA-000;19-20;Duits;41;161
School;35. 40094-16PA-000;19-20;Economie;62;161
School;35. 40094-16PA-000;19-20;Engels;160;161
School;35. 40094-16PA-000;19-20;Filosofie;47;161
School;35. 40094-16PA-000;19-20;Frans;41;161
School;35. 40094-16PA-000;19-20;Geschiedenis;73;161
School;35. 40094-16PA-000;19-20;Grieks;62;161
School;35. 40094-16PA-000;19-20;Kunst (beeldende vormgeving);9;161
School;35. 40094-16PA-000;19-20;Kunst (drama);27;161
School;35. 40094-16PA-000;19-20;Kunst (muziek);6;161
School;35. 40094-16PA-000;19-20;Latijn;101;161
School;35. 40094-16PA-000;19-20;Lichamelijke opvoeding;161;161
School;35. 40094-16PA-000;19-20;Maatschappijleer;161;161
School;35. 40094-16PA-000;19-20;Management en organisatie;23;161
School;35. 40094-16PA-000;19-20;Natuurkunde;93;161
School;35. 40094-16PA-000;19-20;Nederlands;161;161
School;35. 40094-16PA-000;19-20;Scheikunde;98;161
School;35. 40094-16PA-000;19-20;Spaanse taal en literatuur;35;161
School;35. 40094-16PA-000;19-20;Wiskunde A;78;161
School;35. 40094-16PA-000;19-20;Wiskunde B;75;161
School;35. 40094-16PA-000;19-20;Wiskunde C;8;161
School;35. 40094-16PA-000;19-20;Wiskunde D;15;161
School;35. 40094-16PA-000;20-21;Aardrijkskunde;39;143
School;35. 40094-16PA-000;20-21;Algemene natuurwetenschappen;141;143
School;35. 40094-16PA-000;20-21;Bedrijfseconomie;29;143
School;35. 40094-16PA-000;20-21;Biologie;97;143
School;35. 40094-16PA-000;20-21;Duits;29;143
School;35. 40094-16PA-000;20-21;Economie;49;143
School;35. 40094-16PA-000;20-21;Engels;143;143
School;35. 40094-16PA-000;20-21;Filosofie;21;143
School;35. 40094-16PA-000;20-21;Frans;29;143
School;35. 40094-16PA-000;20-21;Geschiedenis;60;143
School;35. 40094-16PA-000;20-21;Grieks;42;143
School;35. 40094-16PA-000;20-21;Kunst (beeldende vormgeving);14;143
School;35. 40094-16PA-000;20-21;Kunst (drama);21;143
School;35. 40094-16PA-000;20-21;Kunst (muziek);3;143
School;35. 40094-16PA-000;20-21;Latijn;105;143
School;35. 40094-16PA-000;20-21;Lichamelijke opvoeding;143;143
School;35. 40094-16PA-000;20-21;Maatschappijleer;143;143
School;35. 40094-16PA-000;20-21;Natuurkunde;91;143
School;35. 40094-16PA-000;20-21;Nederlands;143;143
School;35. 40094-16PA-000;20-21;Scheikunde;92;143
School;35. 40094-16PA-000;20-21;Spaanse taal en literatuur;38;143
School;35. 40094-16PA-000;20-21;Wiskunde A;75;143
School;35. 40094-16PA-000;20-21;Wiskunde B;66;143
School;35. 40094-16PA-000;20-21;Wiskunde C;2;143
School;35. 40094-16PA-000;20-21;Wiskunde D;14;143
School;35. 40094-16PA-000;21-22;Aardrijkskunde;49;137
School;35. 40094-16PA-000;21-22;Algemene natuurwetenschappen;137;137
School;35. 40094-16PA-000;21-22;Bedrijfseconomie;17;137
School;35. 40094-16PA-000;21-22;Biologie;86;137
School;35. 40094-16PA-000;21-22;Duits;27;137
School;35. 40094-16PA-000;21-22;Economie;60;137
School;35. 40094-16PA-000;21-22;Engels;136;137
School;35. 40094-16PA-000;21-22;Filosofie;30;137
School;35. 40094-16PA-000;21-22;Frans;30;137
School;35. 40094-16PA-000;21-22;Geschiedenis;73;137
School;35. 40094-16PA-000;21-22;Grieks;32;137
School;35. 40094-16PA-000;21-22;Kunst (beeldende vormgeving);12;137
School;35. 40094-16PA-000;21-22;Kunst (drama);18;137
School;35. 40094-16PA-000;21-22;Kunst (muziek);6;137
School;35. 40094-16PA-000;21-22;Latijn;107;137
School;35. 40094-16PA-000;21-22;Lichamelijke opvoeding;136;137
School;35. 40094-16PA-000;21-22;Maatschappijleer;137;137
School;35. 40094-16PA-000;21-22;Natuurkunde;78;137
School;35. 40094-16PA-000;21-22;Nederlands;137;137
School;35. 40094-16PA-000;21-22;Scheikunde;80;137
School;35. 40094-16PA-000;21-22;Spaanse taal en literatuur;38;137
School;35. 40094-16PA-000;21-22;Wiskunde A;64;137
School;35. 40094-16PA-000;21-22;Wiskunde B;67;137
School;35. 40094-16PA-000;21-22;Wiskunde C;5;137
School;35. 40094-16PA-000;21-22;Wiskunde D;16;137
School;35. 40094-16PA-000;22-23;Aardrijkskunde;50;123
School;35. 40094-16PA-000;22-23;Algemene natuurwetenschappen;123;123
School;35. 40094-16PA-000;22-23;Bedrijfseconomie;16;123
School;35. 40094-16PA-000;22-23;Biologie;73;123
School;35. 40094-16PA-000;22-23;Duits;21;123
School;35. 40094-16PA-000;22-23;Economie;47;123
School;35. 40094-16PA-000;22-23;Engels;123;123
School;35. 40094-16PA-000;22-23;Filosofie;24;123
School;35. 40094-16PA-000;22-23;Frans;35;123
School;35. 40094-16PA-000;22-23;Geschiedenis;63;123
School;35. 40094-16PA-000;22-23;Grieks;24;123
School;35. 40094-16PA-000;22-23;Kunst (algemeen);2;123
School;35. 40094-16PA-000;22-23;Kunst (beeldende vormgeving);15;123
School;35. 40094-16PA-000;22-23;Kunst (drama);18;123
School;35. 40094-16PA-000;22-23;Kunst (muziek);5;123
School;35. 40094-16PA-000;22-23;Latijn;102;123
School;35. 40094-16PA-000;22-23;Lichamelijke opvoeding;123;123
School;35. 40094-16PA-000;22-23;Maatschappijleer;123;123
School;35. 40094-16PA-000;22-23;Natuurkunde;62;123
School;35. 40094-16PA-000;22-23;Nederlands;123;123
School;35. 40094-16PA-000;22-23;Scheikunde;67;123
School;35. 40094-16PA-000;22-23;Spaanse taal en literatuur;33;123
School;35. 40094-16PA-000;22-23;Wiskunde A;71;123
School;35. 40094-16PA-000;22-23;Wiskunde B;45;123
School;35. 40094-16PA-000;22-23;Wiskunde C;7;123
School;35. 40094-16PA-000;22-23;Wiskunde D;4;123
School;42. 40586-30GC-000;17-18;Aardrijkskunde;47;106
School;42. 40586-30GC-000;17-18;Algemene natuurwetenschappen;106;106
School;42. 40586-30GC-000;17-18;Biologie;65;106
School;42. 40586-30GC-000;17-18;Duits;23;106
School;42. 40586-30GC-000;17-18;Economie;51;106
School;42. 40586-30GC-000;17-18;Engels;106;106
School;42. 40586-30GC-000;17-18;Filosofie;24;106
School;42. 40586-30GC-000;17-18;Frans;36;106
School;42. 40586-30GC-000;17-18;Geschiedenis;68;106
School;42. 40586-30GC-000;17-18;Grieks;48;106
School;42. 40586-30GC-000;17-18;Kunst (beeldende vormgeving);9;106
School;42. 40586-30GC-000;17-18;Kunst (drama);10;106
School;42. 40586-30GC-000;17-18;Latijn;62;106
School;42. 40586-30GC-000;17-18;Lichamelijke opvoeding;106;106
School;42. 40586-30GC-000;17-18;Maatschappijleer;106;106
School;42. 40586-30GC-000;17-18;Natuurkunde;59;106
School;42. 40586-30GC-000;17-18;Nederlands;106;106
School;42. 40586-30GC-000;17-18;Rekentoets;106;106
School;42. 40586-30GC-000;17-18;Russische taal en literatuur;1;106
School;42. 40586-30GC-000;17-18;Scheikunde;56;106
School;42. 40586-30GC-000;17-18;Wiskunde A;45;106
School;42. 40586-30GC-000;17-18;Wiskunde B;57;106
School;42. 40586-30GC-000;17-18;Wiskunde C;4;106
School;42. 40586-30GC-000;17-18;Wiskunde D;15;106
School;42. 40586-30GC-000;18-19;Aardrijkskunde;47;123
School;42. 40586-30GC-000;18-19;Algemene natuurwetenschappen;12;123
School;42. 40586-30GC-000;18-19;Biologie;78;123
School;42. 40586-30GC-000;18-19;Chinese taal en cultuur;1;123
School;42. 40586-30GC-000;18-19;Duits;25;123
School;42. 40586-30GC-000;18-19;Economie;51;123
School;42. 40586-30GC-000;18-19;Engels;123;123
School;42. 40586-30GC-000;18-19;Filosofie;13;123
School;42. 40586-30GC-000;18-19;Frans;36;123
School;42. 40586-30GC-000;18-19;Geschiedenis;70;123
School;42. 40586-30GC-000;18-19;Grieks;43;123
School;42. 40586-30GC-000;18-19;Kunst (beeldende vormgeving);13;123
School;42. 40586-30GC-000;18-19;Kunst (drama);22;123
School;42. 40586-30GC-000;18-19;Latijn;84;123
School;42. 40586-30GC-000;18-19;Lichamelijke opvoeding;123;123
School;42. 40586-30GC-000;18-19;Maatschappijleer;123;123
School;42. 40586-30GC-000;18-19;Natuurkunde;74;123
School;42. 40586-30GC-000;18-19;Nederlands;122;123
School;42. 40586-30GC-000;18-19;Rekentoets;123;123
School;42. 40586-30GC-000;18-19;Russische taal en literatuur;1;123
School;42. 40586-30GC-000;18-19;Scheikunde;76;123
School;42. 40586-30GC-000;18-19;Wiskunde A;40;123
School;42. 40586-30GC-000;18-19;Wiskunde B;74;123
School;42. 40586-30GC-000;18-19;Wiskunde C;9;123
School;42. 40586-30GC-000;18-19;Wiskunde D;25;123
School;42. 40586-30GC-000;19-20;Aardrijkskunde;44;108
School;42. 40586-30GC-000;19-20;Biologie;63;108
School;42. 40586-30GC-000;19-20;Duits;23;108
School;42. 40586-30GC-000;19-20;Economie;48;108
School;42. 40586-30GC-000;19-20;Engels;106;108
School;42. 40586-30GC-000;19-20;Filosofie;20;108
School;42. 40586-30GC-000;19-20;Frans;30;108
School;42. 40586-30GC-000;19-20;Geschiedenis;71;108
School;42. 40586-30GC-000;19-20;Grieks;27;108
School;42. 40586-30GC-000;19-20;Kunst (beeldende vormgeving);15;108
School;42. 40586-30GC-000;19-20;Kunst (drama);14;108
School;42. 40586-30GC-000;19-20;Latijn;85;108
School;42. 40586-30GC-000;19-20;Lichamelijke opvoeding;108;108
School;42. 40586-30GC-000;19-20;Maatschappijleer;108;108
School;42. 40586-30GC-000;19-20;Natuurkunde;59;108
School;42. 40586-30GC-000;19-20;Nederlands;108;108
School;42. 40586-30GC-000;19-20;Scheikunde;58;108
School;42. 40586-30GC-000;19-20;Wiskunde A;41;108
School;42. 40586-30GC-000;19-20;Wiskunde B;58;108
School;42. 40586-30GC-000;19-20;Wiskunde C;8;108
School;42. 40586-30GC-000;19-20;Wiskunde D;19;108
School;42. 40586-30GC-000;20-21;Aardrijkskunde;30;107
School;42. 40586-30GC-000;20-21;Biologie;61;107
School;42. 40586-30GC-000;20-21;Duits;17;107
School;42. 40586-30GC-000;20-21;Economie;51;107
School;42. 40586-30GC-000;20-21;Engels;106;107
School;42. 40586-30GC-000;20-21;Filosofie;21;107
School;42. 40586-30GC-000;20-21;Frans;44;107
School;42. 40586-30GC-000;20-21;Geschiedenis;68;107
School;42. 40586-30GC-000;20-21;Grieks;25;107
School;42. 40586-30GC-000;20-21;Kunst (beeldende vormgeving);14;107
School;42. 40586-30GC-000;20-21;Kunst (drama);12;107
School;42. 40586-30GC-000;20-21;Latijn;86;107
School;42. 40586-30GC-000;20-21;Lichamelijke opvoeding;104;107
School;42. 40586-30GC-000;20-21;Maatschappijleer;106;107
School;42. 40586-30GC-000;20-21;Natuurkunde;66;107
School;42. 40586-30GC-000;20-21;Nederlands;107;107
School;42. 40586-30GC-000;20-21;Scheikunde;66;107
School;42. 40586-30GC-000;20-21;Wiskunde A;39;107
School;42. 40586-30GC-000;20-21;Wiskunde B;63;107
School;42. 40586-30GC-000;20-21;Wiskunde C;4;107
School;42. 40586-30GC-000;20-21;Wiskunde D;18;107
School;42. 40586-30GC-000;21-22;Aardrijkskunde;34;103
School;42. 40586-30GC-000;21-22;Biologie;57;103
School;42. 40586-30GC-000;21-22;Duits;15;103
School;42. 40586-30GC-000;21-22;Economie;61;103
School;42. 40586-30GC-000;21-22;Engels;101;103
School;42. 40586-30GC-000;21-22;Filosofie;27;103
School;42. 40586-30GC-000;21-22;Frans;26;103
School;42. 40586-30GC-000;21-22;Geschiedenis;65;103
School;42. 40586-30GC-000;21-22;Grieks;26;103
School;42. 40586-30GC-000;21-22;Kunst (beeldende vormgeving);22;103
School;42. 40586-30GC-000;21-22;Kunst (drama);16;103
School;42. 40586-30GC-000;21-22;Latijn;76;103
School;42. 40586-30GC-000;21-22;Lichamelijke opvoeding;101;103
School;42. 40586-30GC-000;21-22;Maatschappijleer;100;103
School;42. 40586-30GC-000;21-22;Natuurkunde;62;103
School;42. 40586-30GC-000;21-22;Nederlands;102;103
School;42. 40586-30GC-000;21-22;Scheikunde;56;103
School;42. 40586-30GC-000;21-22;Wiskunde A;36;103
School;42. 40586-30GC-000;21-22;Wiskunde B;58;103
School;42. 40586-30GC-000;21-22;Wiskunde C;8;103
School;42. 40586-30GC-000;21-22;Wiskunde D;21;103
School;42. 40586-30GC-000;22-23;Aardrijkskunde;39;106
School;42. 40586-30GC-000;22-23;Biologie;67;106
School;42. 40586-30GC-000;22-23;Duits;6;106
School;42. 40586-30GC-000;22-23;Economie;54;106
School;42. 40586-30GC-000;22-23;Engels;106;106
School;42. 40586-30GC-000;22-23;Filosofie;34;106
School;42. 40586-30GC-000;22-23;Frans;41;106
School;42. 40586-30GC-000;22-23;Geschiedenis;64;106
School;42. 40586-30GC-000;22-23;Grieks;27;106
School;42. 40586-30GC-000;22-23;Kunst (beeldende vormgeving);16;106
School;42. 40586-30GC-000;22-23;Kunst (drama);12;106
School;42. 40586-30GC-000;22-23;Latijn;82;106
School;42. 40586-30GC-000;22-23;Lichamelijke opvoeding;106;106
School;42. 40586-30GC-000;22-23;Maatschappijleer;106;106
School;42. 40586-30GC-000;22-23;Natuurkunde;60;106
School;42. 40586-30GC-000;22-23;Nederlands;105;106
School;42. 40586-30GC-000;22-23;Scheikunde;57;106
School;42. 40586-30GC-000;22-23;Wiskunde A;46;106
School;42. 40586-30GC-000;22-23;Wiskunde B;57;106
School;42. 40586-30GC-000;22-23;Wiskunde C;2;106
School;42. 40586-30GC-000;22-23;Wiskunde D;17;106
School;04. 40776-01ET-000;17-18;Aardrijkskunde;25;116
School;04. 40776-01ET-000;17-18;Algemene natuurwetenschappen;116;116
School;04. 40776-01ET-000;17-18;Biologie;66;116
School;04. 40776-01ET-000;17-18;Duits;19;116
School;04. 40776-01ET-000;17-18;Economie;45;116
School;04. 40776-01ET-000;17-18;Engels;116;116
School;04. 40776-01ET-000;17-18;Filosofie;15;116
School;04. 40776-01ET-000;17-18;Frans;38;116
School;04. 40776-01ET-000;17-18;Geschiedenis;51;116
School;04. 40776-01ET-000;17-18;Grieks;23;116
School;04. 40776-01ET-000;17-18;Latijn;96;116
School;04. 40776-01ET-000;17-18;Lichamelijke opvoeding;116;116
School;04. 40776-01ET-000;17-18;Maatschappijleer;116;116
School;04. 40776-01ET-000;17-18;Management en organisatie;32;116
School;04. 40776-01ET-000;17-18;Muziek;10;116
School;04. 40776-01ET-000;17-18;Natuur, leven en technologie;12;116
School;04. 40776-01ET-000;17-18;Natuurkunde;65;116
School;04. 40776-01ET-000;17-18;Nederlands;116;116
School;04. 40776-01ET-000;17-18;Rekentoets;116;116
School;04. 40776-01ET-000;17-18;Scheikunde;67;116
School;04. 40776-01ET-000;17-18;Tekenen;17;116
School;04. 40776-01ET-000;17-18;Wiskunde A;46;116
School;04. 40776-01ET-000;17-18;Wiskunde B;69;116
School;04. 40776-01ET-000;17-18;Wiskunde C;1;116
School;04. 40776-01ET-000;17-18;Wiskunde D;15;116
School;04. 40776-01ET-000;18-19;Aardrijkskunde;12;110
School;04. 40776-01ET-000;18-19;Biologie;64;110
School;04. 40776-01ET-000;18-19;Duits;11;110
School;04. 40776-01ET-000;18-19;Economie;45;110
School;04. 40776-01ET-000;18-19;Engels;109;110
School;04. 40776-01ET-000;18-19;Filosofie;14;110
School;04. 40776-01ET-000;18-19;Frans;29;110
School;04. 40776-01ET-000;18-19;Geschiedenis;43;110
School;04. 40776-01ET-000;18-19;Grieks;29;110
School;04. 40776-01ET-000;18-19;Latijn;83;110
School;04. 40776-01ET-000;18-19;Lichamelijke opvoeding;108;110
School;04. 40776-01ET-000;18-19;Maatschappijleer;110;110
School;04. 40776-01ET-000;18-19;Management en organisatie;37;110
School;04. 40776-01ET-000;18-19;Muziek;16;110
School;04. 40776-01ET-000;18-19;Natuur, leven en technologie;15;110
School;04. 40776-01ET-000;18-19;Natuurkunde;71;110
School;04. 40776-01ET-000;18-19;Nederlands;110;110
School;04. 40776-01ET-000;18-19;Rekentoets;110;110
School;04. 40776-01ET-000;18-19;Scheikunde;79;110
School;04. 40776-01ET-000;18-19;Tekenen;10;110
School;04. 40776-01ET-000;18-19;Wiskunde A;25;110
School;04. 40776-01ET-000;18-19;Wiskunde B;84;110
School;04. 40776-01ET-000;18-19;Wiskunde D;12;110
School;04. 40776-01ET-000;19-20;Aardrijkskunde;11;140
School;04. 40776-01ET-000;19-20;Biologie;73;140
School;04. 40776-01ET-000;19-20;Duits;17;140
School;04. 40776-01ET-000;19-20;Economie;63;140
School;04. 40776-01ET-000;19-20;Engels;139;140
School;04. 40776-01ET-000;19-20;Filosofie;13;140
School;04. 40776-01ET-000;19-20;Frans;57;140
School;04. 40776-01ET-000;19-20;Geschiedenis;56;140
School;04. 40776-01ET-000;19-20;Grieks;40;140
School;04. 40776-01ET-000;19-20;Latijn;101;140
School;04. 40776-01ET-000;19-20;Lichamelijke opvoeding;138;140
School;04. 40776-01ET-000;19-20;Maatschappijleer;140;140
School;04. 40776-01ET-000;19-20;Management en organisatie;41;140
School;04. 40776-01ET-000;19-20;Muziek;11;140
School;04. 40776-01ET-000;19-20;Natuur, leven en technologie;9;140
School;04. 40776-01ET-000;19-20;Natuurkunde;87;140
School;04. 40776-01ET-000;19-20;Nederlands;140;140
School;04. 40776-01ET-000;19-20;Scheikunde;94;140
